material_id,pred_E_per_atom_above_ground_state,System
mp-1223182,0.1871967072862863,Li2Fe2(MoO4)3
mp-779016,0.1956765950953551,Li2Mn2Si2O9
mp-776874,0.1379111152299118,Li2V3(FeO6)2
mp-778232,0.1287382322033692,Li2V3Cr2O12
mp-775291,0.1192502210576814,Li2Mn2Cr3O12
mp-1211052,0.1195577648975473,Li2Fe2(WO4)3
mp-775129,0.1532982216871698,Li2Cr3(FeO6)2
mp-770703,0.1523099006056497,LiSbWO6
mp-766119,0.2137667463285796,Li2V2Si2O9
mp-780190,0.1369475436231891,Li2Cr3(NiO6)2
mp-19499,0.1684581483011754,KY(MoO4)2
mp-758712,0.2224128579724485,Li2Cr2Si2O9
mp-1178040,0.1402602445870013,Li2Cr3(CuO6)2
mp-1103557,0.1958243174249482,MgVCuO4
mp-558597,0.1243334831635992,NaLiY2F8
mp-1197460,0.2305622202454033,Al4Fe(SiO6)2
mp-774424,0.1601377575124028,LiMnVO4
mp-558066,0.1446300408198716,NaCaVO4
mp-1213937,0.1916827180309293,Cr5Cu(GeO6)2
mp-756943,0.1923675348747953,LiVNiO4
mp-554117,0.1033522459080389,KZrCuF7
mp-754456,0.1962049393272038,NaVSiO4
mp-510459,0.1814981898448,MnVCuO4
mp-560157,0.1773704961586213,LiMgVO4
mp-757842,0.1724783187494129,LiVCoO4
mp-9855,0.2236706074426014,KHfCuS3
mp-775214,0.1467912311220858,LiVCuO4
mp-11602,0.1927274373859177,KY2CuS4
mp-9107,0.2006716226587536,NaZrCuS3
mp-9317,0.2102897851038498,KZrCuS3
mp-560480,0.1020970507794709,Na5Zr2MnF15
mp-561312,0.1161783700907489,KHfCuF7
mp-773023,0.1560583861226256,Li2Cr2(Si2O5)3
mp-753584,0.2149901029269286,Li2Co2SnO6
mp-757292,0.1719781001421154,Li3Si6NiO15
mp-757086,0.2072115185603784,Li2TiCr2O6
mp-650954,0.169422375201849,LaFe5(GeO5)3
mp-756363,0.188627717465156,Li2V2CoO6
mp-1212009,0.0815681258126431,KZr6MnCl14
mp-753064,0.2001429806073693,Li2Ti2FeO6
mp-756493,0.2112953463650686,Li2Cr2SnO6
mp-757542,0.1995177935148356,Li3Ti(Si2O5)3
mp-757647,0.1490679498720088,Li2Mn2(Si2O5)3
mp-1211525,0.0798761321865595,KZr6BI14
mp-757017,0.179621409971601,Li3Mn(Si2O5)3
mp-770689,0.1840350784455721,Li2MnAl2O6
mp-1221344,0.1453442265697454,Na2Zr(Si2O5)3
mp-757870,0.1645434878761477,Li2Cu2(Si2O5)3
mp-754074,0.1885194855428699,Li2V2SnO6
mp-850290,0.1602281228066112,Li2Si6Ni2O15
mp-554864,0.1322875638411811,K2Ni(MoO4)2
mp-752511,0.2196423912749238,Li2Co2SiO6
mp-780575,0.1730195966661183,Na2Fe(Si2O5)3
mp-775301,0.1637855343314368,LiV(Si2O5)3
mp-773075,0.1603005690411608,Li2V2(Si2O5)3
mp-772312,0.159515718298223,Li2Fe2(Si2O5)3
mp-755903,0.1516649685136301,Li2Mn2CuO6
mp-775750,0.1730099723694999,LiFe(Si2O5)3
mp-1222196,0.1860944913089387,Mg2V2CoO8
mp-754419,0.163007759228725,Li2Mn2SnO6
mp-1194912,0.1241480372657842,YV(TeO4)2
mp-753110,0.2110486518264843,Li2Ti(CoO3)2
mp-25277,0.0789574412329214,Li3V2(GeO5)2
mp-1177978,0.2064722266296249,Li2Fe2SbO6
mp-757277,0.196644649659682,Li2Ti2CoO6
mp-756636,0.2217427708737718,Li2Fe2SnO6
mp-1194612,0.1172010708681799,YNb(TeO4)2
mp-12187,0.16699263392831,Na2Mg2(Si2O5)3
mp-554193,0.1688004732318849,NaGa(TeO3)2
mp-773117,0.1794336893659753,La3Si2BO10
mp-1212602,0.1796127447702788,LaCu(MoO4)2
mp-559028,0.181492083367071,YCu(MoO4)2
mp-556373,0.1715138343026955,NaFe(TeO3)2
mp-775950,0.1691859079541947,Li4CaNiO4
mp-966801,0.1570044474529522,LiCaBO3
mp-683990,0.1433571223925671,Na3Mg(BO2)5
mp-1205067,0.1475683469723097,KNa4FeO4
mp-1211940,0.0985160989280715,KLiWO5
mp-1211848,0.1648412570498253,KLiMoO5
mp-1194878,0.1388039277451735,NaIn(TeO3)2
mp-14428,0.1221016698498858,KNa4GaO4
mp-1204107,0.0856293793066322,Al4Fe2Si5O18
mp-19477,0.1145136554087091,Mn2Al4Si5O18
mp-1210996,0.1556282468095997,Mg2Al3(SiO3)6
mp-559242,0.1085387549801199,KNaMnO2
mp-1216376,0.1682839950523804,Y2Mn(GeO3)4
mp-556532,0.2355890348815129,CaAlB3O7
mp-561144,0.0832992512885377,K3CaV5O15
mp-1227308,0.1730967671727394,CaY2(GeO3)4
mp-756178,0.0967420044833934,LiTiVO5
mp-560924,0.1360589459780885,K2NaFeO3
mp-756221,0.1374165830176998,K2LiFeO3
mp-1213128,0.1161288425093261,MnAl2SiO5
mp-1213240,0.1220164568215759,MgAl2SiO5
mp-1204710,0.2077566897566697,MnAl2(SiO5)2
mp-1215154,0.1444053611084509,Al2FeSiO5
mp-1198093,0.2209876024726376,Al2Fe(SiO5)2
mp-1222363,0.2257970195414561,LiLa4AlO8
mp-19445,0.2319582153350758,LiLa4NiO8
mp-1222446,0.1946497428334886,LiLa2Nb8O24
mp-1519923,0.1601217877958552,NaLiV4O12
mp-1078922,0.2314467048728707,Cu2SiNiS4
mp-558325,0.1793806651602915,K2YNb5O15
mp-756904,0.2318825948409258,LiLa4FeO8
mp-1218072,0.2055099823630604,Ta4FeCoO12
mp-555116,0.1171519131909969,K2NaMnO4
mp-1199865,0.1859292700138723,NaLa(GaS2)4
mp-1212580,0.1357868628315738,K2NbCuS2
mp-758734,0.226241822443178,Li2Cr2SiO6
mp-1212584,0.1053195929134442,K2VCuS2
mp-9763,0.150632621081255,K2NbCuS4
mp-1198435,0.0932965910424623,K7Na(TeO8)4
mp-1223356,0.1856337785224264,La3Mg2NbO9
mp-1215812,0.2308571014980789,YV2Fe10N
mp-17208,0.1604240304990687,K2Li14Zr3O14
mp-1216094,0.2356339419494527,YFe10Mo2N
mp-1194598,0.199441938977762,Y2Mn(Si3O7)4
mp-863392,0.1940154117537105,LiFe(Si3O7)2
mp-774422,0.1941643305379397,LiV(Si3O7)2
mp-1225111,0.1207750392438972,FeCu2SbO6
mp-1222016,0.1970769306983867,MgSiNiO4
mp-1204505,0.202690791834067,Na2InSiO5
mp-1223394,0.1323976683637702,KTaTiO5
mp-1211867,0.0924716800406494,KNb3VCl11
mp-1194980,0.1339227875547251,KY(TeO3)2
mp-1176642,0.1911039352061963,LiMnBO4
mp-1204015,0.1636506156190281,CaFe3Si2O9
mp-649595,0.2185587523068212,CaMgSiO4
mp-505171,0.1981540145370935,NaTiCuS3
mp-558963,0.2106743846884601,HfNi5(BO5)2
mp-1195095,0.0762633141597409,KCuSb3F18
mp-1196921,0.211130875872471,Mg5Ta(BO4)3
mp-1213894,0.1688026628497506,CaYBO4
mp-504863,0.138022956381289,KNa2FeO3
mp-1211012,0.1483676899419237,LiYGeO4
mp-1224037,0.2210947563018266,La2InCuS5
mp-849759,0.1869610981045593,Li2Si4(NiO4)3
mp-648069,0.2003649559428973,Ca2GaFeO5
mp-1196847,0.2080202690799727,Mg5Nb(BO4)3
mp-1214074,0.1404418371023376,CaMnGeO4
mp-757728,0.1700417199530358,Li2Cr3(SiO3)4
mp-8376,0.2315774367756371,MgAlBO4
mp-17854,0.154132728829174,LiInGeO4
mp-18124,0.0905830959683847,KAlCuF6
mp-1195253,0.1455249725900705,KIn(TeO3)2
mp-1194929,0.0857614182687355,KNbV2O8
mp-504948,0.1532185377312868,LiScGeO4
mp-541773,0.0909859974637771,Na2VCuF7
mp-558628,0.1500444737593782,KLi2BO3
mp-770680,0.1554209490865157,Li9Mn2AlO8
mp-17785,0.1283217629443174,KNa2GaO3
mp-1223343,0.1438924094136006,KTiNbO5
mp-6456,0.1728217822632885,LiNbGeO5
mp-17891,0.1778354291733225,NaYSiO4
mp-770726,0.1587607332579241,Li9Al(CoO4)2
mp-1192825,0.1907815194571374,MgFeSiO4
mp-776467,0.1659053158104715,Li9Y(NiO4)2
mp-1201916,0.1610637113944785,Y2Te3MoO12
mp-556934,0.0758471318219265,KNaSiF6
mp-21527,0.1021176221148488,Na2ScCuF7
mp-1211463,0.1601836080627542,KVMoO6
mp-1219318,0.1922612065370947,ScMnGaS4
mp-756254,0.1401830051287943,LiNiSbO4
mp-7205,0.1943930308914656,LiInSiO4
mp-1210608,0.1997287654749834,MgMnSiO4
mp-6419,0.1900074958002438,CaSi2(BO4)2
mp-558362,0.1519567748887279,CaMgGeO4
mp-1221755,0.1982263961171953,MnFeSiO4
mp-1222069,0.1648914967502846,MgMnGeO4
mp-649944,0.1829009919168918,Na2Cu3(SiO3)4
mp-776554,0.2122691431832039,LiFeBO4
mp-1194599,0.0888231650797238,KTaV2O8
mp-1210623,0.2418807261935018,MgGaBO4
mp-1223644,0.2244107225531095,La2Mn3ZnO9
mp-1211383,0.1855441096956902,Li2Ni2(MoO4)3
mp-1227926,0.2379124972640207,Ca2YMn3O9
mp-558386,0.1859278763933154,Ga2Te2MoO10
mp-1210963,0.1876325932598454,Li2Zn2(MoO4)3
mp-22820,0.1140419842145911,Na2InNiF7
mp-1193468,0.1403605271118101,NaMnVO4
mp-561325,0.1578019238456462,Na3Mn4(TeO6)2
mp-1227525,0.216840412700385,CaLa2(FeO3)3
mp-560739,0.140217052504016,K3Li3TeO6
mp-1210913,0.157061162725558,Li2NiGeO4
mp-21600,0.2062406184485526,NbNi2BO6
mp-1019381,0.2238749289331448,Al7Si3BO18
mp-10837,0.1133505857026497,Na2MgInF7
mp-505314,0.2106281603609786,Ca2MnFeO5
mp-1213999,0.1568473946776348,CaCoGeO4
mp-17394,0.1459903602643674,NaYGeO4
mp-20014,0.1153197356300166,AlVMoO7
mp-560573,0.1338171808434929,La2Te3MoO12
mp-504583,0.2012299325808024,FeCoBO4
mp-504978,0.1015093103889747,Na2CrCuF7
mp-1200315,0.1644647782573338,NaCuMoO5
mp-770387,0.2176583886796234,LiMnAlO4
mp-6224,0.1964710222285477,LiScSiO4
mp-1213991,0.1766649214736085,CaMnSiO4
mp-1193910,0.1639562945424173,MnZnGeO4
mp-1210634,0.2131300626252001,MgFeBO4
mp-1211749,0.1476694510514068,LiMg3(WO4)3
mp-770517,0.1641119480381487,Li9Al(NiO4)2
mp-1222111,0.2049860596444082,MgCoSiO4
mp-650518,0.2074155468643535,Ca4YFe5O13
mp-774444,0.1679391357927312,Li2Mn3(SiO3)4
mp-21611,0.1093743112347847,Na2InCuF7
mp-557463,0.17722677642377,Na3ScSi2O7
mp-553903,0.1374139877053169,KNa9In2O8
mp-1212199,0.1893598283981333,Li2Fe3(MoO4)3
mp-650228,0.1398783176759742,KIn(MoO4)2
mp-19496,0.1056008313007677,KV2SbO8
mp-1227659,0.2372850863693827,Ca2LaMn3O9
mp-1214173,0.1951913263198095,Ca2CrFeO5
mp-556514,0.2065410631792725,Ni5Sn(BO5)2
mp-554028,0.1186974047306774,Na5LiMn2O8
mp-773049,0.1938751395795053,K3LiNb6O15
mp-766499,0.1549440183916478,Li4Mn3(BO3)4
mp-771258,0.20840520852388,LiLa6Mn3O14
mp-1210431,0.1365305557654975,Na2MgGeO4
mp-768439,0.1803882015238228,Li3Co4(BO3)4
mp-1105387,0.1735814830747303,Li2FeGeS4
mp-763507,0.1220615426402308,LiCoGeO4
mp-765250,0.1650470036174704,Li6V(SiO4)2
mp-766497,0.1840990406688052,Li3Fe3(BO3)4
mp-1227477,0.2022360871136908,Ca2LaTaO6
mp-1105173,0.1663137645253682,Li2FeSnS4
mp-8184,0.151390463478026,Li2ZnGeO4
mp-1222986,0.1825734505834149,Li3Fe(MoO4)3
mp-768415,0.1422129409286688,Na4Li3(FeO4)2
mp-1227476,0.1970529100421416,CaLa3Mn4O10
mp-849671,0.1610828500917744,Li5Co2(SiO5)2
mp-1290713,0.2086264352897767,CaMnWO6
mp-760269,0.1531336142675791,Li5Fe2(BO4)2
mp-766500,0.1657415828018459,Li5Mn3(BO3)4
mp-1221129,0.1690163117051663,NaCaBO3
mp-766516,0.1142781590661775,Li2Mn3(BO3)4
mp-1194616,0.1861477777781582,Ca2Al4(Si2O7)3
mp-766488,0.1516144501995432,Li3Mn3(BO3)4
mp-759625,0.1378095976222802,Li3Fe2(BO4)2
mp-774895,0.1401167668635186,Li2Mg2(WO4)3
mp-766514,0.1851646272606684,Li4Fe3(BO3)4
mp-758550,0.115161355688228,K4Li3Mn2O8
mp-555186,0.1605483714182839,Li2ZnSnS4
mp-6402,0.1362867285573945,Na2ZnGeO4
mp-766507,0.180959054218972,Li5Fe3(BO3)4
mp-1246876,0.205943098444944,MgCrGaS4
mp-1223254,0.1747625972410871,LaMg2TaO6
mp-756289,0.2044447949410703,LiMnFeO4
mp-1247044,0.2221768565750663,MgAlMoS4
mp-1247238,0.1925968825359302,YMgCrS4
mp-777452,0.1888837835615279,LiNbCoO4
mp-761324,0.2222958217646952,LiSiNiO4
mp-1221059,0.1697239161543853,NaSbWO6
mp-1226298,0.2337211127475695,CrInCoS4
mp-1223408,0.1453900688209334,KNbWO7
mp-1246701,0.1970410149590735,MgTiMnS4
mp-1210449,0.0928075649417267,Na2MgVF7
mp-1247111,0.2420900034638764,MgFeMoS4
mp-1246445,0.2088111530975922,MgMnAlS4
mp-1221017,0.1291815463813064,NaNbWO7
mp-1221083,0.1659335357467694,NaNbWO6
mp-1246823,0.194365432940611,YMgTiS4
mp-1247127,0.2101736344731014,MgTiNiS4
mp-754724,0.2108832989705768,Li2MnNbO4
mp-1247182,0.2045628259929827,MgTiCrS4
mp-1216396,0.2231373432773944,VFeCoO4
mp-1216104,0.1997645963225931,Y2TiSnO7
mp-1246431,0.2069004014276761,MgAlVS4
mp-1247507,0.2087881860814172,MgScMoS4
mp-755275,0.1983438392526489,LiFeNiO4
mp-1221074,0.1070673899706973,NaCaSb2O7
mp-1229097,0.2146667344859702,AlCrFeO4
mp-1247134,0.2115620623604984,MgTiWS4
mp-1216811,0.2156333712678645,TiVCuS4
mp-559982,0.0935083777545264,Na2AlZnF7
mp-1247504,0.2238721856467869,MgCrCoS4
mp-754807,0.1904175774894873,LiFeSbO4
mp-1247018,0.2011538751472418,YMgMoS4
mp-1246550,0.1937128981168489,MgScMnS4
mp-754728,0.1823440283524652,LiScVO4
mp-1216377,0.2188056982289663,VCrCuS4
mp-1216899,0.214280955011402,TiCuSnS4
mp-1246543,0.209390147695638,MgInMoS4
mp-774908,0.2060245660296855,LiTiNbO4
mp-756366,0.1706878764193237,LiMnNiO4
mp-1222047,0.2063336231025759,MgCrFeO4
mp-1226366,0.2035909376754446,CrFeCoO4
mp-1247070,0.1783842400091571,LaMgVS4
mp-1210433,0.097954054077556,Na2MgGaF7
mp-1223034,0.1357737849372687,KTaWO7
mp-1246436,0.1990419044826535,MgScTiS4
mp-1247083,0.2030365487689053,MgCrInS4
mp-1215793,0.2069880587874753,ZnCrFeO4
mp-1216107,0.172203895309442,Y2MnSbO7
mp-1221990,0.2013991930960841,MgVCrO4
mp-1222338,0.1892787178743927,LiTiAlO4
mp-1220907,0.1209673836922889,NaSbWO7
mp-1247056,0.1941048973236344,MgMnVS4
mp-1246732,0.2259387612334983,MgCoWS4
mp-1247147,0.2157871270398184,MgCrMoS4
mp-773600,0.1666286691279513,LiVSnO4
mp-1216121,0.1836187675900954,Y2FeSbO7
mp-1246614,0.2096263124479455,MgVMoS4
mp-1224102,0.2191850311759345,InCuSnS4
mp-1221841,0.2005806897626862,MnCrCoO4
mp-1246689,0.214500268925041,MgGaMoS4
mp-1220910,0.1227056865469548,NaTaWO7
mp-1247029,0.1983269509512032,MgScCrS4
mp-1247143,0.2288958340279494,MgCoMoS4
mp-1215172,0.2106878754139216,ZrVCuS4
mp-1224078,0.2143893340393343,InFeCoO4
mp-1223554,0.0867161409221758,KAlNiF6
mp-1210436,0.1119784225641965,Na2MgFeF7
mp-1222430,0.1393147729293982,LiTaWO7
mp-755701,0.1810290787791516,LiMnSbO4
mp-1216370,0.2112706269081527,VCuSnS4
mp-1247031,0.2169721464274621,MgTiCoS4
mp-1215325,0.2189466029078312,ZrInCuS4
mp-1191842,0.0930678197300926,Na2VNiF7
mp-1216201,0.1813931228271904,Y2CrSbO7
mp-771962,0.1262874694998201,LiNbCrO4
mp-1247080,0.2014377182498824,MgVCrS4
mp-554507,0.0842101066631307,Na2AlNiF7
mp-1247224,0.202766520275999,MgMnGaS4
mp-757813,0.1874996960929217,LiCoSbO4
mp-1246484,0.207725958885218,MgInWS4
mp-754509,0.2018690840648005,LiCoNiO4
mp-1222041,0.2264807227873241,MgAlFeO4
mp-1226299,0.2189648399068558,CrCuSnS4
mp-1247048,0.1979189106394976,MgMnCrS4
mp-1246677,0.187160857181214,YMgMnS4
mp-1247207,0.2050535509679101,MgScWS4
mp-1226434,0.2226433168930138,CrInNiS4
mp-768074,0.1359063921914332,LiTaWO6
mp-560305,0.2093198072861874,MgGaMo4O7
mp-1221691,0.2220203111635035,MnCrInS4
mp-1221831,0.2210158306653069,MnGaFeO4
mp-757050,0.2069690281980349,LiFeCoO4
mp-777650,0.1496394418376598,LiNbNiO4
mp-1247254,0.2021956056986996,MgTiGaS4
mp-1216991,0.2361399597901459,TiCoCuS4
mp-1227108,0.1625444814589778,CaYNb2O7
mp-1247175,0.2195248423656356,MgVFeS4
mp-1224545,0.19726296257363,In2FeSbO7
mp-1215192,0.2166374439320846,ZrTiCuS4
mp-1246946,0.225055213240982,MgNiMoS4
mp-1221993,0.230797707551649,MgZrSi2O7
mp-1223481,0.0979730304281144,KCrNiF6
mp-755466,0.2146220481564634,Li2NbVO4
mp-1247144,0.1932074501776462,LaMgMoS4
mp-1226116,0.2473021637333138,CoCuNiS4
mp-1222567,0.1500377912971318,LiNbWO7
mp-1228837,0.2299296338591098,AlZnCrS4
mp-1246901,0.1836413755027011,LaMgTiS4
mp-1247059,0.1798834222164582,LaMgMnS4
mp-1221000,0.1508042396185874,NaTaWO6
mp-1246368,0.2051148110140088,YMgWS4
mp-768708,0.1935511678094145,LiCrNiO4
mp-1247551,0.2199973334217959,MgMnFeS4
mp-773500,0.1571179639169806,LiMnCuO4
mp-1247035,0.2134714959675107,MgVCoS4
mp-1176598,0.1761314159928098,LiMnSnO4
mp-558993,0.0977974555981066,Na2GaNiF7
mp-754281,0.1901615498060892,LiCrFeO4
mp-1246814,0.1949184785569639,MgMnInS4
mp-1246558,0.1990846172105059,MgTiVS4
mp-1246974,0.1926101951158597,MgScVS4
mp-1246482,0.2200545254817707,MgNiWS4
mp-1247055,0.2005888260045769,MgVInS4
mp-1210483,0.1093796425881933,Na2CoNiF7
mp-1222410,0.1410264800311624,LiSbWO7
mp-1221897,0.2069351117549927,MnFeNiO4
mp-1247528,0.2100322311805796,MgTiAlS4
mp-1247187,0.2179572998459186,MgTiMoS4
mp-1247234,0.1999430007101354,MgTiInS4
mp-1246524,0.2073489258262204,MgVNiS4
mp-1221090,0.1233666384121009,NaCaMg2F7
mp-1215743,0.2231405915765695,ZnGaFeO4
mp-1228961,0.2269916274389322,AlCuSnS4
mp-774243,0.1462763792540799,LiCrSnO4
mp-1246769,0.2047006716427561,MgMnMoS4
mp-1210432,0.1038381579939544,Na2MgCrF7
mp-775462,0.1954227190103959,LiFeCuO4
mp-1247181,0.2229952517378205,MgMnCoS4
mp-1247113,0.2142293026847398,MgAlCrS4
mp-1246551,0.2042222648176492,MgVWS4
mp-1247241,0.1902837986452787,YMgVS4
mp-1210466,0.1052763922468797,Na2MgScF7
mp-1247159,0.2235550661138922,MgCrFeS4
mp-1176640,0.1698595124945026,LiMnCrO4
mp-1223270,0.140219622474167,KYTa2O7
mp-1211512,0.1447941112892151,K2YSbO7
mp-1247057,0.2114668715992844,MgMnNiS4
mp-1247290,0.1804590992408798,LaMgCrS4
mp-558356,0.1051643092818682,Na2CrNiF7
mp-1224929,0.2263619504011692,GaFeNiO4
mp-1246633,0.1990784994632578,MgVGaS4
mp-558710,0.1241497744934901,Na2Zr(WO4)3
mp-1196785,0.1973379558779056,Ca6Co3Si6O5
mp-16577,0.1103269921790763,Li2CaHfF8
mp-1220735,0.1118375741001897,NaLa(WO4)2
mp-1216116,0.1787822665868828,Y2ZrWO8
mp-1228824,0.1978887237394929,AlZnGaS4
mp-1225842,0.1938039004375996,Cu2NiSnS4
mp-1228907,0.2053457666878174,AlGa(CuS2)2
mp-1223929,0.1799264982452461,InCuGeS4
mp-1220757,0.1958533421299859,NaLa(MoO4)2
mp-1229077,0.1921371513481325,AlIn(CuS2)2
mp-1227669,0.1468474072509805,Ca4Al6CrO16
mp-1220703,0.2102442814340954,NaY(MoO4)2
mp-8874,0.1979491734929157,LiSiBO4
mp-850531,0.197937925144867,Mn3Nb2Co3O16
mp-756753,0.2235232301608286,Li3La7(FeO8)2
mp-850363,0.1876027287265846,Ti2Co3Te3O16
mp-1222368,0.1916028364050083,LiVMoO6
mp-771179,0.1978697371486211,Li4Nb5Cr3O16
mp-768602,0.1763252060125625,Li4Fe5Sb3O16
mp-780886,0.1754693955393516,Mn3Cr3(CoO8)2
mp-773191,0.1709243134656647,Li6Cr3Sb3O16
mp-772061,0.1842386084987403,Mn3Cr3(TeO8)2
mp-764234,0.1874229038580678,Li13Mn3Nb2O16
mp-773182,0.1915164528229329,Li4Cr3Sn5O16
mp-1223391,0.1945240494926055,KNiSbO4
mp-771907,0.1860866744157337,Li4Mn5Sn3O16
mp-1215300,0.172321810614318,ZrMn(CuS2)2
mp-754257,0.1600682591389348,Ti2Mn3Te3O16
mp-772482,0.1763197537615925,Mn3Sn3(TeO8)2
mp-1223817,0.105684819744077,K4MoWO8
mp-775288,0.1624821498469024,Cr3Fe2Sb3O16
mp-752865,0.1759605905727666,Li4Mn5Cu3O16
mp-776075,0.1834236428761108,Li6Nb3V3O16
mp-772124,0.1927000104084669,Li4Mn5Fe3O16
mp-772157,0.208352927370665,Li4Ti5Nb3O16
mp-752667,0.2149800678983382,Li6NbFe5O12
mp-755884,0.152291958681759,Mn3Co2Te3O16
mp-850530,0.1931879936065302,Co3Ni3(TeO8)2
mp-1229075,0.2188556451966421,Al9Si2BO19
mp-771173,0.1809096210630633,Ti2Mn3Cr3O16
mp-760956,0.1899372456111133,Li6Mn5Ni3O16
mp-771267,0.2092540791705319,LiZnFe7O12
mp-6076,0.1600841029894628,Ca4LaB3O10
mp-755215,0.1795878720682263,Ti2Mn3Fe3O16
mp-771148,0.1751781090113261,Li4Mn3Cr5O16
mp-776079,0.1733006713689249,Ti2Cr3Sb3O16
mp-756961,0.1738091701476477,Li4Mn5Sb3O16
mp-773319,0.1545702693947793,Mn3Cr2Te3O16
mp-774607,0.1521553464085089,Mn3Ni2Te3O16
mp-768591,0.204836456108369,Li4Nb3Fe5O16
mp-766637,0.1782988055050351,Li5Fe6(BO3)6
mp-772050,0.1864975095666241,Li4Mn5Cr3O16
mp-777591,0.2011078872161573,Li4Ti5Fe3O16
mp-768354,0.2027553825862617,Li4Mn5Co3O16
mp-1223469,0.1515347382147949,KLiZn3O4
mp-771093,0.1969129315572614,Li3Cr10Fe5O24
mp-755993,0.1855679195677899,Mn3Nb2Fe3O16
mp-771171,0.1815334589650217,Li7Fe3(WO8)2
mp-1228556,0.2377880804918891,Al6Cu2B4O17
mp-755888,0.1940983123304185,Mn2Co3Te3O16
mp-756606,0.1919641295112635,Li4Fe5Cu3O16
mp-1178389,0.1645680619378259,Fe2Co3Sb3O16
mp-756211,0.1818614916301355,V2Co3Te3O16
mp-772110,0.1928519746007851,Li4Mn3Nb5O16
mp-768525,0.175681433063963,Mn3V2Co3O16
mp-775818,0.1813850578356392,Li4V3Cr5O16
mp-1226319,0.2063717721734399,CrGa3(NiS4)2
mp-771118,0.1825474343890608,Li4Co5Sb3O16
mp-756534,0.1852085665830219,Li4Mn5Ni3O16
mp-772168,0.1960676633774855,Li4Fe3Ni5O16
mp-756891,0.2040465441238483,Li4Nb3Cr5O16
mp-772179,0.2045685530562712,Li4Fe5Co3O16
mp-772143,0.1604729452828047,V2Cr3Sb3O16
mp-1223290,0.1432309191851673,Li2CaV12O32
mp-772319,0.2013314587200121,Li4Co3Ni5O16
mp-1222059,0.0933243972609615,Na2CaV12O32
mp-772554,0.2056975979259196,Li4Nb3V5O16
mp-777464,0.1998073580809845,Li4Ti5Cr3O16
mp-754275,0.1959501231330004,Li4Mn3Co5O16
mp-1220800,0.1781314039957542,NaVMoO6
mp-773576,0.2109288976426122,LiZn2Fe9O16
mp-756447,0.1738632016449013,Ti3Mn3(TeO8)2
mp-1221292,0.1796685785784603,Na2VCu3S4
mp-758477,0.1655242892736625,Mn3Cu3(TeO8)2
mp-1176495,0.1767502909704218,Mn2Cr3Sb3O16
mp-771023,0.1463256088987776,Li6Mn3Sb3O16
mp-771095,0.1794943947858956,Mn3Cr3(SnO8)2
mp-754822,0.1841809253864244,Li4Ti3Sn5O16
mp-1221912,0.2032030276360414,Mn2CrGa3S8
mp-1220815,0.1108592306103229,NaHf2TiF11
mp-756438,0.1604495236166762,Mn3Ni3(TeO8)2
mp-771209,0.174468122459044,Li7Cr3(WO8)2
mp-772971,0.1876641655784187,Li4Ti3Mn5O16
mp-1223574,0.2023322374528693,KFeSn3O8
mp-757180,0.2019051654970306,Ti3Mn2Co3O16
mp-772071,0.1861626858205413,Li4Mn3Fe5O16
mp-756838,0.1794078622102452,Mn3Cr3(SbO8)2
mp-771120,0.1970551086307416,Li4Ti3Cr5O16
mp-1247262,0.2254513048802493,MgCrWS4
mp-757039,0.2097129825877435,Fe3Co3(SbO8)2
mp-771910,0.1841939942795163,Ti2Mn3Co3O16
mp-769606,0.2121064935213941,LiZn4Fe13O24
mp-771313,0.1622447416794014,Li7Mn3(WO8)2
mp-757983,0.213830770350866,Cr3Co3(TeO8)2
mp-1203466,0.2257198180562614,ZnFe8Ni3O16
mp-1223303,0.2037262435550424,KTi3FeO8
mp-755091,0.1755389650258829,Ti2Cu3Te3O16
mp-777417,0.185692680699245,Li4Ti5Mn3O16
mp-760049,0.1807594870270232,Li13Mn3(SbO8)2
mp-768595,0.1740016597610893,Mn3Fe3(CoO8)2
mp-1220885,0.1961519761189104,NaTi3AlO8
mp-777917,0.1593939925660496,Li4V5Cu3O16
mp-776644,0.1698183071238552,Ti3Mn3(SnO8)2
mp-1218092,0.0935486600714072,Ta2NbTeI7
mp-1221721,0.1891970773853069,MnZn(InS2)4
mp-756662,0.1911557997052252,Al3Cr3(SbO8)2
mp-770671,0.1910723609061972,Li4Cr5Sn3O16
mp-756766,0.1160969114808432,Mn3Fe2Sb3O16
mp-1214164,0.1802744923327387,Ca4Si6W5O17
mp-772926,0.176444314576923,Cr3Sn2Sb3O16
mp-770963,0.1597905360658202,V2Ni3Te3O16
mp-771000,0.1944607918035507,Li4Ti5Ni3O16
mp-772632,0.2053728643237016,Li4Co5Ni3O16
mp-757950,0.2101265829431567,Cr3Fe3(TeO8)2
mp-770554,0.1863606515566876,Mn3Co3(SnO8)2
mp-759805,0.211275168731391,Li6Co5Ni3O16
mp-752786,0.1989308919089985,Ti3Co3(TeO8)2
mp-753029,0.1948618583554659,Ti3Fe3(SbO8)2
mp-772328,0.205896922490936,Mn2Fe3Co3O16
mp-773180,0.181717889512581,Li4Mn3Sn5O16
mp-775891,0.1802925602211537,Mn3Fe3(SbO8)2
mp-771042,0.1995881370909053,Li6Nb3Fe3O16
mp-850948,0.1905046003090344,LiMnCr2O6
mp-762510,0.1665598797873864,Li4Ni5Sb3O16
mp-772635,0.1756321308468327,Mn3Cr2Co3O16
