System,material_id,num__ElementProperty_MagpieData maximum NpValence,Shear Modulus Voigt,range oxidation state,Melting Point (K),num__ElementProperty_MagpieData avg_dev GSbandgap,num__ElementProperty_MagpieData mode NUnfilled,num__ElementProperty_MagpieData mean NUnfilled,num__DensityFeatures_vpa,num__ElementProperty_MagpieData mean NpUnfilled,num__ElementProperty_MagpieData range SpaceGroupNumber,spacegroup_num,crystal_system_int,density,natoms,structural complexity per atom,structural complexity per cell,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,mean Average bond length,std_dev Average bond length,mean Average bond angle,std_dev Average bond angle,mean CN_VoronoiNN,std_dev CN_VoronoiNN,vpa,packing fraction,a,b,c,alpha,beta,gamma
Rb2MnCl6,mp-571648,5.0,5.652,5,781.0,1.108,1.0,1.4444444444444444,26.861780253967968,0.6666666666666666,165.0,225.0,1.0,2.7784162938187538,9.0,1.224394445405986,11.019550008653876,0.071784587331094,1.0621491432911578,0.6769693570100773,0.1014284326394791,0.101428432639479,0.0676301114175859,0.0450644282958573,0.1300360796941981,2.5847606350979486,0.5427525167387856,0.0,0.0,13.333333333333336,3.2998316455372216,29.12524706813069,0.5545016305632986,7.183603860000001,7.18360386,7.183603859999999,60.00000000000001,60.00000000000001,60.00000000000001
K2WCl6,mp-568914,5.0,5.424,5,979.0,1.108,1.0,1.5555555555555556,26.440831055711257,0.6666666666666666,165.0,225.0,1.0,3.13417951732394,9.0,1.224394445405986,11.019550008653876,0.0631395735660658,1.0597494926198836,0.7158719189527032,0.0741441610266048,0.0741441610266048,0.0494299369285498,0.0329522987974065,0.113080882313306,3.2633295086529217,0.3212681151090987,1.4467048635929212,0.240930963870696,13.333333333333336,3.2998316455372216,27.94807463828508,0.4955348792880761,7.08548855,7.085488549999999,7.085488549999999,60.00000000000001,60.00000000000001,60.00000000000001
Rb2WCl6,mp-30227,5.0,5.139,5,1002.0,1.108,1.0,1.5555555555555556,28.259542637788616,0.6666666666666666,165.0,225.0,1.0,3.49174966447839,9.0,1.224394445405986,11.019550008653876,0.0666254938524346,1.0603369254342585,0.7001852776640439,0.0848347761760616,0.0848347761760615,0.0565588478146169,0.0377012378152593,0.1200930652878152,3.329259186406356,0.3444641211061731,1.4426591193792169,0.2517794114478898,13.333333333333336,3.2998316455372216,29.9864082257364,0.5341750769269241,7.25371774,7.253717739999999,7.253717739999999,60.00000000000001,60.00000000000001,60.00000000000001
Rb2WBr6,mp-29481,5.0,4.684,5,984.0,0.6475555555555556,1.0,1.5555555555555556,32.8579125550242,0.6666666666666666,165.0,225.0,1.0,4.40274788483775,9.0,1.224394445405986,11.019550008653876,0.0644909686055106,1.0599176193541695,0.7097906412752021,0.0782352243170861,0.078235224317086,0.0521577865554368,0.0347699170155321,0.1158268704305973,3.511328434782373,0.3524556167502484,1.4451707532183915,0.2451346681754472,13.333333333333336,3.2998316455372216,34.9584961025219,0.4998083804324893,7.63431513,7.634315129999999,7.634315129999999,60.00000000000001,60.00000000000001,60.00000000000001
CaTa2O6,mp-38843,4.0,119.505,7,2181.0,0.0,2.0,2.888888888888889,13.87141870001591,1.3333333333333333,217.0,225.0,1.0,6.623522550812472,9.0,1.224394445405986,11.019550008653876,0.0920692579934165,1.121250977376281,0.7928441695148128,0.1076290850897516,0.1076290850897515,0.0717527233931677,0.0478351489287784,0.1944444444444444,2.0747033390972613,0.258191100104186,2.55981623625835,0.8350062439956959,10.666666666666666,2.494438257849294,13.87141870493426,0.4437405417270406,5.6099561,5.609956099999999,5.609956099999999,60.00000000000001,60.00000000000001,60.00000000000001
Cs2TeI6,mp-540957,5.0,3.971,5,919.0,0.4032592592592593,1.0,1.1111111111111112,46.39403602036042,0.8888888888888888,165.0,225.0,1.0,4.366848816599363,9.0,1.224394445405986,11.019550008653876,0.0578941784232837,1.0597950569709182,0.7394761970952233,0.0668758066556016,0.0668758066556015,0.0445838750357332,0.0297225754931574,0.1021013269780489,3.950881415666264,0.3601674668782617,1.4522510572613965,0.2246568563864112,13.333333333333336,3.2998316455372216,48.79320957038379,0.5185207749126308,8.53176657,8.53176657,8.53176657,60.00000000000001,60.00000000000001,60.00000000000001
ZrTiF6,mp-16548,5.0,43.437,5,593.0,0.73875,1.0,2.75,17.323979750936267,0.75,179.0,225.0,1.0,2.9943130397065296,8.0,1.061278124459133,8.490224995673064,0.1004440752884481,1.0669627168589657,0.7939751584550122,0.0957493854789228,0.0957493854789228,0.0718120391091921,0.0359060195545959,0.2499690106119999,2.0623580006585627,0.0066284186141167,2.748893571891069,0.6801747615878317,9.0,1.7320508075688772,17.543739219455244,0.2154198979559913,5.83322931,5.83322931,5.833229309999999,60.00000000000001,60.00000000000001,60.00000000000001
Cs2HfI6,mp-29398,5.0,4.232,5,968.0,0.472,1.0,1.7777777777777777,45.588027646484896,0.6666666666666666,165.0,225.0,1.0,4.62936164024572,9.0,1.224394445405986,11.019550008653876,0.0634483572649694,1.0597813167351495,0.7144823923076374,0.0750728061200754,0.0750728061200753,0.0500491216321157,0.0333649126506128,0.1137113655443491,3.1703695431701044,0.5752150755602102,0.0,0.0,13.333333333333336,3.2998316455372216,48.05457264043393,0.5359811971105554,8.48849588,8.48849588,8.48849588,60.00000000000001,60.00000000000001,60.00000000000001
CaZrF6,mp-1025456,5.0,32.068,5,1072.0,0.73875,1.0,1.75,19.441059421879626,0.75,210.0,225.0,1.0,2.536523793009248,8.0,1.061278124459133,8.490224995673064,0.1001305203194807,1.066753680212987,0.7570904801362329,0.0941544987121162,0.0941544987121161,0.0706158740340871,0.0353079370170434,0.247867093312,2.157039499664492,0.0575153012190539,2.748893571891069,0.6801747615878317,9.0,1.7320508075688772,20.07263047463953,0.2688309107412103,6.10102903,6.101029029999999,6.101029029999999,60.00000000000001,60.00000000000001,60.00000000000001
K2TaCl6,mp-31363,5.0,5.044,5,947.0,1.108,1.0,1.6666666666666667,26.75541996865367,0.6666666666666666,165.0,225.0,1.0,3.030342527476668,9.0,1.224394445405986,11.019550008653876,0.0629478495464626,1.0597316892946167,0.7167346770409181,0.073569417820612,0.0735694178206118,0.049046725453335,0.032696923156369,0.1126885116598608,2.676625093423311,0.4813366738632541,0.0,0.0,13.333333333333336,3.2998316455372216,28.729648086044712,0.4915838068017657,7.15093128,7.150931279999999,7.150931279999999,60.00000000000001,60.00000000000001,60.00000000000001
Cs2SnBr6,mp-641923,5.0,4.415,5,769.0,0.6475555555555556,1.0,1.3333333333333333,36.83408370195316,1.1111111111111112,165.0,225.0,1.0,4.046001454259597,9.0,1.224394445405986,11.019550008653876,0.0645943700002954,1.059933573436621,0.7093253349986706,0.0785510862153161,0.0785510862153159,0.0523684079016263,0.0349102377515863,0.1160355503043582,3.65368655461654,0.367287410506519,1.4450515845884688,0.245456432954868,13.333333333333336,3.2998316455372216,39.3973121745392,0.5590854093314347,7.94464874,7.94464874,7.944648739999999,60.00000000000001,60.00000000000001,60.00000000000001
Na(Cu3O4)2,mp-758835,4.0,107.715,5,1111.0,0.0,2.0,1.5333333333333334,12.289937138410188,1.0666666666666669,217.0,225.0,1.0,4.59161237494891,15.0,1.272905595320056,19.09358392980084,0.047184152495391,1.0568196315062193,0.9557647633475976,0.2602783908917866,0.2602775279489676,0.1833013089601829,0.0615813694467365,0.1730777622102693,1.9820546501365024,0.097216227459311,1.6352693112741234,0.1472490637167001,11.466666666666669,1.14697670227235,12.832676146325252,0.48575589940668,6.4809872,6.4809872,6.4809872,60.00000000000001,60.00000000000001,60.00000000000001
BeW2Cl,mp-631535,5.0,20.09,0,2020.0,0.934875,6.0,3.25,13.493264620442377,0.25,165.0,225.0,1.0,12.6800886648499,4.0,1.5,6.0,1.3877787807814454e-16,1.0000000000000002,1.0,0.0519815245204083,2.1510571102112408e-16,0.0519815245204082,8.673617379884033e-17,0.0,2.597644061889516,0.0,1.2309594173407747,1.5700924586837752e-16,14.0,0.0,13.493264577006933,0.5493449657158835,4.24193499,4.241934989999999,4.241934989999999,60.00000000000001,60.00000000000001,59.99999999999999
FeTc2Cl,mp-631425,5.0,87.908,0,1282.0,0.934875,5.0,3.75,13.48549269969135,0.25,165.0,225.0,1.0,8.844125218624708,4.0,1.5,6.0,1.1102230246251563e-16,1.0000000000000002,1.0,0.0519815245204083,1.873501354054952e-16,0.0519815245204082,6.418476861114186e-17,1.975853099178412e-16,2.6401930676425063,0.0745610323384486,1.1620487175367085,0.1193568332457695,14.0,0.0,13.485492723160071,0.6728493476658424,4.24112041,4.24112041,4.24112041,60.00000000000001,60.00000000000001,60.00000000000001
Rb2TeCl6,mp-22975,5.0,5.258,5,922.0,1.039259259259259,1.0,1.1111111111111112,30.22547930027484,0.8888888888888888,165.0,225.0,1.0,2.9185608573730213,9.0,1.224394445405986,11.019550008653876,0.0597806947156952,1.0596523609094874,0.7309868737793715,0.067509163072256,0.0675091630722558,0.045006153918642,0.0300040122048185,0.1061079420105661,3.4371794446408184,0.3222190369746346,1.4503307596953086,0.2305001758130093,13.333333333333336,3.2998316455372216,32.320212431482204,0.4996872166009077,7.43721902,7.437219019999999,7.437219019999999,60.00000000000001,60.00000000000001,60.00000000000001
K2MnCl6,mp-27304,5.0,6.432,5,727.0,1.108,1.0,1.4444444444444444,25.11924406179164,0.6666666666666666,165.0,225.0,1.0,2.364226585491902,9.0,1.224394445405986,11.019550008653876,0.0683111334607942,1.0608032013230018,0.6925998994264261,0.0901600848988508,0.0901600848988507,0.0601108851799664,0.040065599625179,0.1233996336908851,2.5600804196224725,0.5060275408442513,0.0,0.0,13.333333333333336,3.2998316455372216,26.99035431967333,0.5180091634113259,7.00361124,7.00361124,7.003611239999999,60.00000000000001,60.00000000000001,60.00000000000001
Rb2TiCl6,mp-27827,5.0,5.343,5,1036.0,1.108,1.0,1.7777777777777777,27.718459004514617,0.6666666666666666,165.0,225.0,1.0,2.6634520479025845,9.0,1.224394445405986,11.019550008653876,0.0686867511100432,1.0609235698465422,0.6909096200048055,0.0913598723062252,0.091359872306225,0.0609112683788975,0.0405981385697701,0.1241288543190631,2.644261870368944,0.5261105750965636,0.0,0.0,13.333333333333336,3.2998316455372216,29.8925684069163,0.540267961253565,7.24614321,7.24614321,7.24614321,60.00000000000001,60.00000000000001,60.00000000000001
Ga2WSe,mp-631305,4.0,22.137,0,1287.0,0.299625,5.0,4.5,17.467017350405357,3.0,215.0,225.0,1.0,9.560092204281744,4.0,1.5,6.0,1.3877787807814454e-16,1.0000000000000002,1.0,0.0519815245204082,1.4571677198205182e-16,0.0519815245204082,4.6837533851373785e-17,2.5424444267177703e-16,2.831045706735924,2.220446049250313e-16,1.2309594173407743,1.9229626863835638e-16,14.0,0.0,17.46701737836489,0.502120144537254,4.62307828,4.623078279999999,4.623078279999999,60.00000000000001,60.00000000000001,59.99999999999999
K2TeBr6,mp-23505,5.0,5.115,5,875.0,0.5788148148148148,1.0,1.1111111111111112,36.30383340954955,0.8888888888888888,165.0,225.0,1.0,3.4824469277799004,9.0,1.224394445405986,11.019550008653876,0.0558229280706098,1.0601123391226734,0.7487968236822554,0.0660604686970373,0.066060468697037,0.0440403124648738,0.029360208309551,0.0976297784792114,2.982610600128872,0.4719295609133322,0.0,0.0,13.333333333333336,3.2998316455372216,36.30383338398488,0.4251839770378269,7.73101764,7.73101764,7.731017639999999,60.00000000000001,60.00000000000001,60.00000000000001
CaSnF6,mp-8224,5.0,31.883,5,1215.0,0.73875,1.0,1.25,18.7735062743884,1.25,210.0,225.0,1.0,2.9149079188100546,8.0,1.061278124459133,8.490224995673064,0.1000007255397082,1.0666671503598055,0.7493874407216715,0.0989227423325629,0.0989227423325628,0.0741920567494221,0.037096028374711,0.246998249728,2.1335594992717084,0.0674887540809628,2.748893569256891,0.6801747600669884,9.0,1.7320508075688772,19.424250566720985,0.2596024717105782,6.03461756,6.03461756,6.034617559999999,60.00000000000001,60.00000000000001,60.00000000000001
NbRu2Cl,mp-631412,5.0,25.006,0,1319.0,0.934875,4.0,4.0,15.882946077659128,0.25,165.0,225.0,1.0,8.638308067404793,4.0,1.5,6.0,1.1102230246251563e-16,1.0000000000000002,1.0,0.0519815245204082,1.0408340855860844e-16,0.0519815245204082,4.510281037539698e-17,1.3980064186581276e-16,2.7881989977553685,0.0787408308072333,1.1620487175367082,0.1193568332457695,14.0,0.0,15.88294602668278,0.5566408278929142,4.47887233,4.47887233,4.47887233,60.00000000000001,60.00000000000001,60.00000000000001
Rb2TeBr6,mp-23383,5.0,4.906,5,917.0,0.5788148148148148,1.0,1.1111111111111112,35.4967440696801,0.8888888888888888,165.0,225.0,1.0,3.782692763887797,9.0,1.224394445405986,11.019550008653876,0.0580531229161331,1.0597776276547608,0.7387609468774011,0.0669331389450007,0.0669331389450007,0.0446220977972122,0.0297480548637178,0.1024413507730614,3.6326349596927736,0.3319407187480543,1.4520924695209527,0.2251486617261641,13.333333333333336,3.2998316455372216,37.94569894392895,0.4639407068100947,7.84585037,7.845850369999999,7.845850369999999,60.00000000000001,60.00000000000001,60.00000000000001
K2PtBr6,mp-27691,5.0,5.978,5,870.0,0.6475555555555556,1.0,1.1111111111111112,30.958894475026447,0.6666666666666666,165.0,225.0,1.0,4.232346755925511,9.0,1.224394445405986,11.019550008653876,0.0644903013883479,1.0599175178392166,0.7097936437524341,0.0782331874512588,0.0782331874512587,0.052156428348614,0.0347690121368597,0.1158255232219759,3.4379862215312675,0.3450904745805091,1.445171521350994,0.2451325919766185,13.333333333333336,3.2998316455372216,32.81329999033078,0.466390250152787,7.47484983,7.474849829999999,7.474849829999999,60.00000000000001,60.00000000000001,60.00000000000001
Sc2MnC,mp-999257,2.0,47.059,0,2382.0,1.6860000000000002,9.0,6.75,13.7035141875,1.0,23.0,225.0,1.0,4.7519398162918245,4.0,1.5,6.0,0.0,1.0,1.0,0.0519815245204083,2.0816681711721685e-17,0.0519815245204082,6.938893903907228e-18,1.9444174856776195e-16,2.611066592070288,2.220446049250313e-16,1.2309594173407747,1.1102230246251563e-16,14.0,0.0,13.70351418215003,0.8619206010186558,4.26385389,4.263853889999999,4.263853889999999,60.00000000000001,60.00000000000001,59.99999999999999
K2ReBr6,mp-23021,5.0,5.333,5,1023.0,0.6475555555555556,1.0,1.4444444444444444,31.58621756151201,0.6666666666666666,165.0,225.0,1.0,4.048743424099667,9.0,1.224394445405986,11.019550008653876,0.0641872368169862,1.0598733034139396,0.7111574343235612,0.0773097192502112,0.0773097192502111,0.0515406552101272,0.0343587520534452,0.1152127151560463,2.81308413756722,0.5171177685547168,0.0,0.0,13.333333333333336,3.2998316455372216,33.896793247488176,0.4514823298797699,7.55623357,7.556233569999999,7.556233569999999,60.00000000000001,59.99999999999999,59.99999999999999
Tl2WCl6,mp-29556,5.0,5.438,5,728.0,1.108,1.0,2.4444444444444446,26.71681829388091,1.7777777777777777,165.0,225.0,1.0,5.236190371072062,9.0,1.224394445405986,11.019550008653876,0.0640676651562796,1.0598568985393504,0.7116955067967421,0.0769463206369487,0.0769463206369487,0.0512983427599532,0.0341973038359936,0.1149704561288792,0.0,0.0,0.0,0.0,13.333333333333336,3.2998316455372216,28.37671503313432,0.363758963210988,7.12152837,7.12152837,7.121528369999999,60.00000000000001,60.00000000000001,59.99999999999999
V2CuBr,mp-631442,5.0,21.575,0,1029.0,0.546375,7.0,4.0,14.263000545150568,0.25,165.0,225.0,1.0,7.140591196933102,4.0,1.5,6.0,2.775557561562892e-17,1.0,1.0,0.0519815245204082,6.245004513516506e-17,0.0519815245204082,2.0816681711721685e-17,1.2454299744393795e-16,2.6899882288582595,0.0759672850368626,1.1620487175367085,0.1193568332457695,14.0,0.0,14.263000536821536,0.6535898653783213,4.32110974,4.32110974,4.32110974,60.00000000000001,60.00000000000001,60.00000000000001
Cs2GeCl6,mp-27882,5.0,4.797,5,789.0,1.0512592592592591,1.0,1.3333333333333333,30.70476585384528,1.1111111111111112,165.0,225.0,1.0,3.09626882719944,9.0,1.224394445405986,11.019550008653876,0.0748380935225882,1.0637733250697192,0.6632285791483532,0.1116367169686068,0.1116367169686067,0.0744470833531239,0.0495861781539769,0.1356695616199786,2.652572423451102,0.5871275973694253,0.0,0.0,13.333333333333336,3.2998316455372216,32.843741701622065,0.6108328440516391,7.47716065,7.477160649999999,7.477160649999999,60.00000000000001,60.00000000000001,59.99999999999999
K2SnCl6,mp-23499,5.0,5.755,5,539.0,1.108,1.0,1.3333333333333333,27.966994022297225,1.1111111111111112,165.0,225.0,1.0,2.534964344156092,9.0,1.224394445405986,11.019550008653876,0.0617592585350642,1.0596546118647756,0.7220833365922112,0.0700384656228916,0.0700384656228915,0.0466925285787757,0.031127916058821,0.1102406602724381,2.723860766393212,0.4795776452466242,0.0,0.0,13.333333333333336,3.2998316455372216,29.814034952687827,0.4737040724821343,7.23979198,7.239791979999999,7.239791979999998,60.00000000000001,60.00000000000001,60.00000000000001
K2SeBr6,mp-23036,5.0,5.079,7,893.0,0.5291851851851851,1.0,1.1111111111111112,31.96934966407253,0.8888888888888888,215.0,225.0,1.0,3.4354500381537587,9.0,1.224394445405986,11.019550008653876,0.060699027759244,1.059633932483434,0.7268543750834021,0.0677807622036497,0.0677807622036497,0.0451872760772956,0.030124648168472,0.10803503765433,3.4988170154582163,0.3324505222477464,1.4493658282131492,0.2333489813659354,13.333333333333336,3.2998316455372216,34.18820845617656,0.4348440794907069,7.57782579,7.577825789999999,7.577825789999999,60.00000000000001,60.00000000000001,60.00000000000001
Rb2SnBr6,mp-569028,5.0,4.805,5,698.0,0.6475555555555556,1.0,1.3333333333333333,34.819399103112254,1.1111111111111112,165.0,225.0,1.0,3.8336090905765454,9.0,1.224394445405986,11.019550008653876,0.0616973142573226,1.0596521608836609,0.7223620858420481,0.0698559854122553,0.0698559854122551,0.0465708663269135,0.0310468254471222,0.1101123673979712,3.5889724667821405,0.346022420732089,1.4482943798879468,0.2364485706945495,13.333333333333336,3.2998316455372216,37.013861846743545,0.4794510060806975,7.781093530000001,7.78109353,7.781093529999999,60.00000000000001,60.00000000000001,60.00000000000001
K2TeCl6,mp-569149,5.0,5.477,5,871.0,1.039259259259259,1.0,1.1111111111111112,29.018811153590185,0.8888888888888888,165.0,225.0,1.0,2.5055487356676265,9.0,1.224394445405986,11.019550008653876,0.0573354445104889,1.0598641778631628,0.7419904997028002,0.0666683931488915,0.0666683931488914,0.0444455966889546,0.0296303952799157,0.100902501047177,2.806381925851273,0.456384072155919,0.0,0.0,13.333333333333336,3.2998316455372216,30.81870171755257,0.4536612537881933,7.320216889999999,7.320216889999999,7.320216889999998,60.00000000000001,60.00000000000001,59.99999999999999
Rb2SiF6,mp-10492,5.0,8.251,5,1131.0,0.7610370370370371,1.0,1.3333333333333333,16.19083110136028,1.1111111111111112,214.0,225.0,1.0,3.255424046022351,9.0,1.224394445405986,11.019550008653876,0.0882958335898942,1.07627633032648,0.6026687488454757,0.1593579881872953,0.1593579881872951,0.1064355074114397,0.0705633077011405,0.1581924576091839,2.023121139700345,0.562222520328631,0.0,0.0,13.333333333333336,3.2998316455372216,17.74023360716297,0.7355537849076081,6.089368840000001,6.089368840000001,6.089368839999999,60.00000000000001,60.00000000000001,59.99999999999999
SiHgP2,mp-999187,3.0,2.627,9,1244.0,0.61925,3.0,2.5,17.74644827472394,2.5,225.0,225.0,1.0,6.798414956385446,4.0,1.5,6.0,5.551115123125783e-17,1.0000000000000002,1.0,0.0519815245204082,4.8572257327350605e-17,0.0519815245204082,1.3877787807814457e-17,1.0009647072526974e-16,2.846062585295377,3.8459253727671276e-16,1.2309594173407747,1.1102230246251563e-16,14.0,0.0,17.74644826665005,0.3957133660103361,4.64760074,4.64760074,4.647600739999999,60.00000000000001,60.00000000000001,59.99999999999999
